Артикул;Цена;Остаток;
003210;5;20000;
004782;6;3000;
003648;5;3000;
003409;8;6000;
003411;4;7500;
002691;8;3000;
003130;9;4500;
003131;8;3500;
003011;4;14000;
004675;4;7500;
004513;6;19000;
004342;15;500;
003312;9;1250;
012605;6;8500;
005026;6;20000;
004786;2;20000;
003218;5;2000;
003229;5;6500;
006731;6;2000;
002378;14;1500;
003259;5;12500;
003206;8;12500;
003203;8;13500;
002923;9;9000;
003311;3;10000;
004171;17;750;
003226;5;20000;
002916;7;10000;
004227;5;1750;
007521;11;1000;
003221;8;17000;
003322;3;3500;
004525;3;5000;
003586;3;8000;
003223;2;20000;
003222;6;20000;
006302;17;1000;
011938;1;20000;
005500;8;3500;
002832;3;15000;
003205;9;17000;
003204;5;8500;
004169;17;4000;
004168;17;1000;
003172;8;2000;
004673;6;1500;
004225;9;5000;
007524;10;1250;
003307;7;1250;
004224;7;2000;
003983;5;1750;
010612;14;0;
004185;8;5000;
004512;5;2000;
004100;3;20000;
003184;3;20000;
006679;2;15000;
010615;14;8500;
010614;17;5000;
005593;17;7500;
002694;14;3000;
002835;6;1000;
002379;6;0;
004830;2;18000;
003224;4;3000;
003451;5;10000;
006015;4;0;
003077;8;8000;
003076;9;6000;
002398;9;3500;
003079;8;3000;
002221;12;1000;
007897;4;7000;
003078;6;3000;
002415;12;5000;
005612;12;500;
003120;25;750;
004470;9;2250;
003649;9;6750;
003225;8;8500;
011254;239;0;
008766;31;500;
004623;6;2250;
003168;9;1250;
004471;6;2250;
017462;31;1500;
004825;3;8000;
003314;8;1500;
004828;2;6000;
003392;10;1500;
010794;31;1000;
004973;31;830;
017457;31;2000;
008761;31;1500;
008763;31;2000;
004797;14;1800;
003271;3;2000;
003213;10;0;
005494;2;3000;
005490;2;4000;
004676;5;4500;
007152;8;5000;
005489;2;4000;
005501;2;0;
005492;7;0;
005488;7;0;
005495;7;5000;
004189;10;5000;
005491;7;0;
004823;31;15500;
005960;31;0;
004679;3;6000;
002840;13;250;
004181;15;1500;
004337;15;250;
015238;8;17000;
004178;6;14000;
004831;3;11000;
004190;6;9000;
004518;2;5000;
011542;7;0;
012594;6;13000;
012604;6;7000;
012607;6;10000;
012606;2;20000;
006624;6;0;
006423;8;3450;
003268;7;6000;
007155;5;3500;
007173;4;2500;
005493;6;4000;
005209;4;8500;
007282;8;0;
011368;6;3500;
010758;6;0;
003129;3;9000;
004779;2;9000;
006778;2;10000;
004519;4;3000;
013594;5;6500;
003175;5;3500;
006268;11;2250;
003651;6;2000;
003650;7;5000;
003169;11;1750;
003181;10;2500;
003399;9;500;
007527;11;2000;
004237;10;1500;
004236;11;1750;
005966;12;0;
003174;4;2000;
007526;10;18250;
004721;10;1000;
003170;8;2000;
003214;5;15500;
003270;6;0;
Vesuvio E 2.1.1.601 G;5840;0;
Alassio E 1.5.50.600 N;41860;0;
Bienno L 1.13.38.100 CG;15710;0;
Bienno L 1.13.46.100 CG;26160;0;
Nobile E 2.10.501 N;6020;5;
Nobile E 2.20.100 WG;16740;5;
Nonna E 2.10.501 N;7760;5;
Castellana E 1.5.70.600 G;107610;0;
Castellana LE 1.2.50.501 NH;28550;0;
Stella LE 1.2.20.502 G;12870;0;
Santa E 1.4.40.600 GH;29170;0;
Santa E 1.4.60.600 GH;49240;0;
Santa E 1.4.80.600 GH;62380;0;
Eterno E 1.2.55.600 G;42450;0;
Eterno E 1.2.55.600 NH;42450;0;
Eterno E 2.10.600 G;7300;5;
Prima E 1.3.30.600 G;32560;0;
Prima E 1.3.30.600 N;32560;5;
Prima E 1.3.30X30.600 G;36110;0;
Prima E 1.3.50X50.600 G;56340;0;
Prima E 1.3.50X50.600 N;56340;0;
Venezia E 1.13.38 G;11810;5;
Venezia E 1.13.46 BW;17230;5;
Venezia E 1.13.46 AG;17830;5;
Vigilanza E 1.13.36 GH;11810;0;
Vigilanza E 1.13.38 G;11810;5;
Vigilanza E 1.13.38 BW;11330;5;
Vigilanza E 1.13.38 AG;11810;5;
Vigilanza E 1.13.46 BW;17230;5;
Lazzaro E 1.1.8 NB;41970;5;
Aprilia E 1.1.6 BW;37780;0;
Medea E 1.1.6 GM;26420;0;
Ercolano E 1.1.8.601 N;41570;5;
Romano E 1.1.3.601 G;20090;0;
Romano E 1.1.8.601 NB;40230;0;
Romano E 2.1.1.601 NB;5630;5;
Alberi E 1.1.6.601 N;29290;5;
Alberi E 1.1.6.600 NM;29290;5;
Alberi E 1.1.8.600 NM;39660;0;
Vesuvio E 1.1.6.601 N;36990;0;
Vesuvio E 1.1.8.601 N;47920;0;
Vesuvio E 2.1.1.601 N;5840;5;
Vesuvio E 2.1.2.601 G;9330;0;
Daniela E 1.1.5 A;13380;0;
Daniela E 1.1.8 A;19520;0;
Linera E 1.1.12 A;39660;0;
Pisani E 1.1.8.601 G;44500;0;
Pisani E 2.1.1.600 NM;5690;5;
Prato E 1.1.3.600 A;13490;0;
Prato E 1.1.6.600 A;22280;0;
Prato E 1.1.8.600 A;32070;0;
Prato E 2.1.1.600 A;4230;5;
Prato E 2.1.2.600 A;7070;5;
Luminare E 1.1.6.601 C;25620;0;
Luminare E 2.1.2.601 C;8930;5;
Viticella E 1.1.6.602 C;21280;0;
Roana E 1.1.6 AG;32560;0;
Tellaro E 1.1.6 C;45850;0;
Civetta E 1.5.66.100 G;87220;0;
Carina E 1.1.5 GB;21430;0;
Rufina E 1.1.4.600 W;23010;5;
Loreto E 1.5.40.600 N;21480;0;
Rozzano E 1.5.40.600 G;21480;0;
Salvatore L 1.1.8 N;57970;0;
Nonna E 1.3.50.505 G;46750;5;
022195;2277;9;
021082;511;7;
019496;2;20000;
021459;3048;2;
000993;52164;0;
021905;325;121;
021906;440;101;
022607;1436;23;
022701;283;500;
022702;378;64;
022705;353;0;
022706;181;180;
022713;999;28;
023088;396;250;
023089;396;250;
022703;378;0;
022976;599;200;
014977;8923;0;
020956;1512;21;
021725;340;500;
021947;2052;16;
022155;2939;22;
021575;3198;0;
022006;238;0;
022262;15376;46;
022264;9056;4;
022265;4938;24;
022267;12668;14;
022268;6744;80;
018300;1464;100;
019062;2023;8;
020886;366;200;
020952;38;2700;
020953;32;2400;
020954;23;10050;
021035;2023;10;
021036;3593;4;
021037;4990;43;
021038;3493;33;
021053;1702;15;
021061;2239;22;
021062;2058;49;
011090;8;5500;
011101;8;0;
Roma E 1.3.80.501 N;37050;5;
017858;4838;60;
019789;2678;0;
019218;37;650;
019574;4838;37;
019065;2977;25;
018962;428;66;
018352;1149;86;
019981;1946;100;
018353;1149;13;
019465;5326;100;
019064;2977;44;
019593;55;2500;
019595;44;8650;
019424;8;0;
019585;49;2750;
019587;62;3100;
019589;45;2200;
020030;85;200;
020124;3126;0;
020413;5821;77;
020424;40;11850;
020434;45;4850;
020433;25;2100;
020643;430;0;
020585;3593;16;
020435;31;3850;
023323;3160;50;
023744;184;100;
023745;184;0;
023804;6872;0;
023795;6872;5;
021316;2661;51;
023792;4313;5;
023816;5181;0;
005181;4;0;
020957;38;2250;
023330;33;20000;
025743;21;3300;
025719;45;3000;
025720;54;3000;
025721;78;3000;
025725;82;0;
023377;2927;50;
023532;2011;24;
023533;4294;19;
023867;3048;101;
022248;130;460;
022303;33;440;
022304;96;80;
024384;7306;50;
022558;5443;7;
025344;7;20000;
020512;38;7000;
019586;62;2640;
020623;42;1500;
020628;35;1000;
019594;60;2400;
020663;62;4100;
020652;25;3150;
020651;49;2250;
020654;71;3350;
020655;60;2210;
020664;68;1750;
020650;52;2150;
020817;41;2850;
020653;71;5150;
020656;57;1890;
020818;38;3900;
020864;2192;50;
020866;2782;47;
020816;55;2800;
019069;8954;0;
019573;2239;31;
019572;2239;17;
019063;6271;65;
019502;13290;31;
019471;5171;11;
021417(B);3180;0;
010594(B);2465;0;
012340(B);3605;0;
024407;756;100;
013730;30;200;
015841;30;200;
015990;106;200;
015991;178;0;
014455;3283;112;
013886;3283;56;
014453;3283;76;
014254;3283;6;
014841;2723;41;
014255;3283;22;
016405;15;100;
016439;15;100;
016481;1241;0;
013440;884;49;
014032;1225;36;
015318;10282;6;
015237;129;0;
013585;34;201;
018202;3593;6;
018277;3593;12;
017832;1455;0;
018026;26;0;
016008;8;0;
011585;18;5500;
011587;37;1800;
014265;22;1650;
015415;47;0;
017027;1984;675;
8313/40-250/G/Balls;86689;10;
53003DFN;4647;5;
33600FAR;39380;0;
33602FAR;23360;0;
33702FAR;44557;0;
33703FAR;37799;0;
33704FAR;25351;0;
337103LFAR;38660;0;
33603FAR;37025;0;
33605FAR;37025;5;
33710FAR;46367;0;
33450FAR;58200;0;
33352FAR;65566;5;
33288FAR;38226;0;
33350FAR;41758;0;
33351FAR;43704;5;
33317FAR;42790;0;
33370FAR;69313;5;
33019SFAR;60666;0;
33363FAR;35420;5;
33928FAR;3970;0;
33929FAR;9540;5;
33964FAR;2790;0;
33937FAR;11160;0;
33185FAR;16427;0;
33319FAR;20950;0;
333523LFAR;55020;0;
33192FAR;23560;0;
33019FAR;60666;0;
33180FAR;16427;5;
33179FAR;18988;0;
3001/02 AP-2;17990;111;
3001/02 LM-13;125000;58;
3001/02 LM-16;205000;29;
3001/02 LM-25;295990;27;
3001/02 LM-9;72000;125;
3001/02 PN-6;65900;21;
3001/02 SP-1;15990;71;
3001/02 SP-15;95000;37;
3001/02 TL-4;23040;5;
639012312;104060;0;
109010105;196860;0;
109010208;98920;7;
725010103;23040;0;
646011315;30830;2;
637028002;2920;15;
637028102;4210;15;
103012408;9420;1;
103022501;1670;15;
638013606;13270;0;
638013703;6420;0;
638013806;12820;0;
631035301;4920;0;
631035501;8860;0;
631035701;3660;1;
631014501;6640;1;
631014601;8320;0;
674016601;23140;0;
673024101;3610;0;
673013508;27880;15;
550011405;3900;15;
725010306;46790;0;
725010906;59630;0;
725010203;4870;1;
725010406;56850;0;
725011006;44360;0;
725040803;38940;0;
637015401;2040;14;
90044/6 белый;12200;0;
90072/1 серебряный;8730;0;
90090/3 белый;11600;6;
90091/7 золото 84W;13600;0;
90092/8 хром;20900;10;
90095/10 белый;11500;0;
90095/10 хром;5530;0;
2256-1W;9100;0;
2306-6P;26000;0;
2306-8P;16800;0;
2306-1T;9600;0;
2306-1W;1900;0;
2254-1W;9100;0;
2255-1W;7500;0;
2324-2P;10100;10;
2325-2P;10100;10;
2323-6P;13000;0;
2324-6P;28900;1;
2325-6P;28900;2;
2323-12U;18700;0;
2324-12U;40700;0;
2324-12P;58700;10;
2325-12P;58700;0;
2324-2W;9800;10;
2325-2W;9800;10;
2324-2F;19800;0;
2325-2F;19800;0;
2252-1W;23700;1;
2253-1W;22400;10;
126411212-S;865;5;
843424318;1299;0;
613527120;625;6;
613527130;899;1;
613527150;1299;0;
613527170;2190;0;
37001-2Z;12250;0;
38963;6740;2;
38966;5610;0;
38997;12480;0;
312000305;579;0;
BL127;649;0;
355000314;679;0;
38961;6940;1;
GX007;339;0;
GX103;285;0;
56958-2;5220;0;
56958-3;6590;1;
03385G;49070;1;
0350;72320;0;
0351;72030;0;
0352;86340;0;
12007C;12590;0;
12007N;12590;0;
12007W;11730;0;
12390-6;1820;0;
12390-9D;3240;0;
12391-12;2780;1;
12391-12S;4310;0;
12391-16D;4340;0;
12392-18;3690;0;
12392-18S;5210;0;
12392-20D;3996;1;
12393-5;2220;0;
12393-9D;2140;0;
12394-15;2570;0;
12395-15;4310;0;
12395-24;4626;1;
14005H;7110;0;
14005H1;10690;0;
14005H2;19700;0;
15027-3;22820;0;
15027-4H;25010;0;
15027-5;33500;0;
15027H;7510;0;
15027W;7970;0;
15028-3;20280;0;
15028-3S;26450;0;
15029-3;20280;0;
15029-3S;26280;0;
15094W;12890;0;
15095W;15470;2;
15185D4;33210;0;
15185D5;44870;0;
15185D6;22640;0;
15187D4;33030;0;
15187D5;42860;0;
15187T3;12830;0;
15188D3;14640;1;
15188D4;39640;0;
15188D5;42860;0;
15188D6;22640;0;
15188T3;12830;0;
15190D4;38960;0;
15190D6;24200;0;
15229D4;38960;0;
15229D6;24940;0;
15229S2;17550;0;
15229T1;6180;0;
15229T2;10820;0;
15255;8270;0;
15255T;9310;0;
15256H;7170;0;
15256H1;9880;0;
15257H;7170;0;
15257H1;11860;0;
15259D;11270;0;
15259D2;17330;0;
15259H;10400;0;
15259H3;39850;0;
15259S;15770;0;
15259T;4340;0;
15259W;5200;0;
15262;18950;0;
15262-6;42800;0;
15262T;15810;0;
15263-6;42800;0;
15263T;15810;0;
15264-3D;13130;0;
15264-3S;23740;0;
15264-5D;17980;0;
15264-5H1;23090;0;
15264H;14280;0;
15264H2;24120;0;
15264H3;30870;0;
15264S;15830;0;
15264S1;26550;0;
15264S3;39220;0;
15264S4;37720;0;
15264T;6240;0;
15264T1;4620;0;
54121-6;20940;0;
54122-6;22180;0;
15265-2T;9770;0;
15265-3D;11270;0;
15265-3S;26110;0;
15265-5D;15200;0;
15265-5H;21320;0;
15265-5H1;23300;0;
15265-5H2;22470;0;
15265D2;20730;0;
15265D4;42690;0;
15265H;14080;0;
15265H1;22240;0;
15265H2;25590;0;
15265H3;29940;0;
15265S;16980;0;
15265S1;20510;0;
15265S3;40720;0;
15265S4;42280;0;
15265T;6240;0;
15265T1;4860;0;
15265W;7160;0;
15266-2T;11030;0;
15266-3S;30080;0;
15266-5D;17330;0;
15266-5H;24340;3;
15266-5H1;23090;0;
15266-5H2;25310;1;
15266H3;31020;0;
15266S2;27620;0;
15266S3;48480;0;
15266S4;36850;0;
15267;11620;0;
15268;12590;0;
15269H;20040;0;
15269H1;34460;0;
15269H2;55860;0;
15281G;9650;0;
15303D;11450;15;
15303T;8190;1;
15303W;3396;0;
15304;6520;0;
15304H;11860;0;
15304W;5260;0;
15305;6010;0;
15305H;12980;0;
15305W;5960;0;
15310-12D;66820;0;
15310-6D;34650;0;
15310H;16410;0;
15359D;12020;0;
15359H;10690;0;
15359H1;17910;0;
15359H2;18550;0;
15359S1;17620;0;
15359T;4450;0;
15359W;5380;0;
15360D;12020;0;
15360H;10690;0;
15360H1;17910;0;
15360H2;18550;0;
15360S1;17620;0;
15360T;4450;0;
15360W;5380;0;
15605G;40130;0;
15605S;33440;0;
15780;14840;0;
15791;7950;1;
15792;16640;0;
15793;18594;0;
15795;28490;0;
15796;19180;0;
15816-3;20050;0;
15816-5;31310;0;
15851;7480;3;
15851-3;31740;6;
15851-5;42138;3;
15852;8352;11;
15853;11032;9;
15854;15840;4;
15855;6672;20;
15855-3;34860;11;
15855-5;50870;50;
15856;11310;1;
15857;11136;190;
15858;14568;6;
15859-3H;41450;2;
15859H;14220;8;
15859H1;19790;1;
15859H2;27320;1;
15859T;14010;0;
15861;6960;1;
15861-3;28260;5;
15861-5;33688;3;
15862;7488;25;
15863;9776;6;
15864;12280;6;
16910;1320;0;
16911;1890;0;
16921;1040;0;
16921T;4310;0;
16922;1040;0;
16922T;3590;0;
21000-4HM;20450;9;
21000-4HN;20450;0;
21000C;5550;0;
21000HM;6100;19;
21000HN;5840;7;
21000K;5840;0;
21000M;5910;0;
21000N;5840;0;
21001C;8540;0;
21001K;7280;0;
21001M;7280;0;
21001N;7110;0;
21612;10010;0;
21613;10010;1;
21616;9360;0;
21617;9360;1;
21648S;29170;0;
21658;11620;0;
21659;11620;0;
21903L;5660;0;
21980L;4340;0;
22811;8460;6;
22812;7050;1;
24000AC;7280;0;
24000AG;8030;0;
24000KG;7280;0;
24000SB;7460;0;
24000SS;8030;0;
24132T;7110;0;
24133T;7110;0;
24134;6320;0;
24134-10D;34720;0;
24134-10S;60380;0;
24134-5D;16930;0;
24134K;5910;0;
24134W;6110;0;
24135C;5450;0;
24135K;5450;1;
24135N;5450;0;
24135W;5450;0;
24136;6700;0;
24136T;13560;0;
24703G;7920;0;
24703N;7110;0;
24703R;8550;0;
24703SN;13280;0;
24703SR;15660;0;
24703SW;13480;1;
24703W;7280;0;
24704B;4020;0;
24704C;3350;0;
24704G;4310;0;
24704R;3990;0;
24704W;3540;0;
24805B;3270;0;
24805P;2720;0;
24805W;2720;0;
24917G;5550;0;
25631S;32290;0;
25814;33100;0;
25814T;19000;0;
25815;13380;2;
25816;15430;0;
25819;29920;0;
25838H;24260;0;
25847;45000;0;
25850S;32460;0;
25850T1;5958;3;
25851S;31070;0;
25851T1;8320;0;
25854S;49150;0;
25854T;17550;4;
25855S;33850;0;
25855T;8868;6;
28039;4790;0;
28040;4790;0;
28100-24;1970;0;
31839B;9010;0;
31839W;10820;0;
32008-2;11090;0;
32009-2;10230;0;
32109;14560;0;
32109S;20940;0;
32118-24;10760;0;
32119-24;11730;0;
34169-1;7740;0;
34169-2;13800;0;
34169-3;15080;0;
34169S1;11150;0;
34169S2;14440;0;
34172;11090;0;
34310;8960;0;
34310S;15180;0;
34580;11620;0;
34581;12130;0;
34582;14500;0;
34585;7950;2;
37200S;10520;0;
37201S;12630;0;
3727S;7460;0;
3728S;4790;1;
40609-16;5370;0;
40609-30;16300;0;
41003-20;5010;0;
41003-42;10410;0;
41310-80;51740;0;
41314-28;18170;0;
41314-40;26560;0;
41315-12;7430;0;
41319-24;14220;0;
41319-36;15770;0;
41319-40;36040;0;
41319-60;45860;0;
41329-18;23370;0;
41329N;36740;0;
41334;21500;0;
41335;17210;0;
41338-60;25040;0;
41339-24;12540;0;
41339-24W;17160;0;
41339-48;26760;0;
41343-18;11180;0;
41343-24;22180;0;
41343-40;26630;0;
41344-24;12400;0;
41344-40;28700;0;
41348-30;14790;0;
41386-80;36960;0;
41521-2L;7510;2;
41521L;6870;0;
41604D1;10960;0;
41604D1D;10810;0;
41604D2;15180;0;
41604D2D;15200;0;
41604D2F;23720;0;
41604D2RGB;33500;0;
41604D3;19700;0;
41604D3D;18950;0;
41604D3F;32990;0;
41604D3RGB;40370;0;
41604D4;15110;1;
41604D4F;23300;0;
41604D5;20870;0;
41604D5F;33900;0;
41604D5RGB;41470;0;
41604D6;29460;0;
41604D6F;42220;0;
41605-12;3270;0;
41605-16D;5910;0;
41605-18;4310;0;
41605-18S;5910;0;
41605-20D;7640;0;
41605-22;5310;0;
41605-24D;6930;0;
41605-6;2500;0;
41605-9D;4440;0;
41606-12;3470;0;
41606-16D;5260;0;
41606-18;5420;0;
41606-18S;3912;0;
41606-24D;7110;0;
41606-6;2500;1;
41606-9D;4660;0;
41639-35;24490;0;
41639-60;33560;1;
41738-24RGB;16870;0;
41738-48RGB;22530;0;
41738-60RGB;36890;0;
41738-90RGB;49150;0;
41741-24;14140;0;
41741-48RGB;25010;0;
41742-24;14140;0;
41742-48RGB;30290;0;
41908-18;27550;0;
41908-36;46100;0;
41909-18;27550;0;
41909-36;38410;0;
41910-10;15660;0;
41910-22;21830;0;
41910-32;28710;0;
41911-36G;33040;0;
41911-36S;39650;0;
42005-10;2200;0;
42005-20;2850;0;
42005-30;4050;0;
42006-20;4860;0;
42006-40;7160;0;
42006-50;6700;0;
43000-4H;20320;0;
43001H;25370;0;
43001T;12980;0;
43001W;9240;0;
43001W1;11040;0;
43001W2;12830;0;
4410-1NL;5150;0;
4410-1WL;7170;0;
48000-18;12140;0;
48000-28;21840;0;
48000-40;32920;0;
48304;25160;0;
48334-40;29800;0;
48363;4380;0;
48363-120RGB;77040;0;
48363-24RGB;16350;0;
48363-48RGB;24200;0;
48363-60RGB;34520;0;
48363-90RGB;47820;0;
48363RGB;7290;0;
48364;4440;0;
48378-40RGB;28760;0;
48379-80;47100;0;
48382-60;25070;0;
48383;32440;0;
48383-80;52900;0;
48387-18;16980;0;
48387-40;41470;0;
48388-24;9160;0;
48388-48;26970;0;
48388-90;49490;0;
48389-40;30090;0;
48389-60;29690;0;
48390-60;40610;0;
48391-60;42570;0;
48392-60;38470;0;
48393-35;34720;0;
48395;24340;0;
49003-18;11320;0;
49003-36;23220;0;
49003-9;8460;0;
49252-100G;51980;0;
49252-100S;51980;0;
49350D4;45400;0;
49350D5;67020;0;
49350H;13950;0;
49350H1;41650;0;
54001-1T;8120;0;
54001-2;10060;1;
54001-4;19620;0;
54002-3;8030;0;
54002-6;13580;0;
54301-2;7430;0;
54341-3G;8400;0;
54356-1T;7010;0;
54356-3;13130;0;
54356-3H;19860;0;
54356-4Z;25920;0;
54356-5H;26520;0;
54357-1;4440;0;
54357-1T;6420;1;
54357-2;8740;0;
54357-3;15080;0;
54357-3H;17910;0;
54357-4;17400;1;
54357-4Z;23740;0;
54357-5;23190;0;
54357-5H;24440;0;
54358-1T;6760;0;
54358-3;13520;0;
54358-3H;19410;0;
54358-4Z;25410;0;
54358-5H;25240;0;
54502-1;3700;0;
54502-1H;10320;2;
54502-2;7710;0;
54502-3;12900;0;
54502-4;14360;0;
54502-5;15660;0;
54502-6;19350;0;
54640-1W;8190;0;
54640-2;8490;1;
54640-3;10570;0;
54641-1;3650;0;
54641-1W;6820;0;
54641-2;6760;0;
54641-3;10110;0;
54641-4;15400;0;
54646-1W;5840;0;
54646S;12410;0;
54646T;7110;0;
54647S;12980;0;
54647T;7110;0;
54650-1T;5574;6;
54650-1W;12630;0;
54650-2;13250;0;
54650-3;19940;0;
54650-4;26810;0;
54650-4H;30710;0;
54651-1;6180;0;
54651-2;12000;0;
54651-3;18240;0;
54651-4;24200;0;
54652-1;5150;0;
54652-3;10692;1;
54652-3H;50710;0;
54652T;20250;0;
54653-1;4970;0;
54653-2;11510;0;
54653-3H;48230;0;
54653-4;13728;1;
54653H;23860;0;
54654-1;4340;0;
54654-2;10060;0;
54654-3;15530;0;
54654-4;19770;0;
54657-1;4450;0;
54657-2;8610;0;
54657-3;15880;0;
54657-4;20940;0;
54658-1;5340;1;
54658-2;8610;0;
54921-1;3620;0;
54921-2;3918;1;
54921-3;9930;0;
54921-4;12830;0;
54921-5;15660;0;
54922-1;3960;0;
54922-3;10760;0;
54922-4;13310;0;
54922-5;16640;0;
54987-1;2660;0;
54987-2;4710;0;
54987-3;7730;0;
54987-4;9300;0;
54987-5;12260;0;
55000-8;17330;0;
55001-8;18580;0;
55002-8;20870;0;
55003-11;17040;0;
55003-11H;14980;0;
55004-22;24440;0;
55005-10;19970;0;
55005-3;12560;0;
55006;16470;0;
55006-6;85190;0;
55010;11180;0;
55010-1;11180;0;
55010-1A;11180;0;
55010-1D;9440;0;
55010-1E;11030;0;
55010-2;14440;0;
55010-2D;14080;0;
55010-3A;17680;0;
55010-4;29670;0;
55010-4D;24840;0;
55010E;11030;0;
55010H;9540;0;
55010-W1;7630;0;
55010-W2;8960;0;
55010-W3;25240;0;
55011;11180;0;
55011-1;11180;0;
55011-1A;11180;0;
55011-1D;7860;0;
55011-1E;11030;0;
55011-2;17330;0;
55011-2D;14080;0;
55011-3A;17680;0;
55011-4;29670;0;
55011-4D;24840;0;
55011E;11030;0;
55011H;11450;0;
55011-W1;7630;0;
55011-W2;8960;0;
55011-W3;25240;0;
56005;6930;0;
56005-18;28590;0;
56005-28;38870;0;
56005-45;49730;0;
56006-1;2832;3;
56006-1K;6010;0;
56006-1S;16720;0;
56006-1T;6360;0;
56006-2;9290;3;
56006-3;13950;0;
56006-4;18240;0;
56006-5;24060;0;
56006-6;27110;0;
56007-1;10860;0;
56007-10H;96330;0;
56007-1T;17960;0;
56007-2;23850;0;
56007-3;33560;0;
56007-5;48460;0;
56007-5H;59960;0;
56007-8H;71100;0;
56127H;10860;1;
56127HC;15080;0;
56134-1;3710;0;
56134-2;4404;1;
56134-3;10880;0;
56134-4;14280;0;
56223-1;3690;0;
56223-2;6800;0;
56223-3;10410;0;
56223-4;13310;0;
56290-1;7400;0;
56290-2;12420;0;
56290-3;18370;0;
56290-4;23800;0;
56625-1L;3350;0;
56625-2L;6420;0;
56625-3L;9480;0;
56625-4L;14500;0;
56628-1L;3530;0;
56628-2L;7980;0;
56628-3L;9940;0;
56628-4L;15600;0;
5663-1L;5760;0;
5663-2L;10610;0;
5663-4L;19070;0;
56802-1;4340;0;
56802-2;9780;0;
56802-3;14910;0;
56802-4;18240;0;
56950-1;5200;0;
56950-2;10400;0;
56950-3;18450;0;
56950-4;19120;0;
57301-1;4800;0;
57301-2;11030;0;
57301-3;17000;0;
57301-4;22180;0;
57301-5;28140;0;
57301T;4584;12;
57352-1;4440;0;
57352-2;7050;0;
57352-3;12020;0;
57352-4;16580;0;
57353-1;3590;2;
57353-2;6700;0;
57353-3;13800;0;
57353-4;15880;0;
58201B;3530;0;
58201G;3530;0;
58201P;3530;0;
58201S;3530;0;
58201W;3530;0;
58209S;4970;0;
58209W;5630;1;
58271S;15180;0;
58321;36270;0;
58322;37920;0;
58323HM;11090;0;
58323HW;9240;0;
58323M;12732;3;
58323W;21220;0;
58324;7000;0;
58329B;3996;1;
58329W;3996;1;
58333;11380;0;
58334;11380;0;
58335;11380;0;
58336;11380;0;
58337;11380;0;
58339W;21770;0;
58346;9480;0;
58347B;6070;0;
58347W;6070;0;
60208H1;11790;0;
63148-5;16350;0;
64001-10;162860;0;
64001-2W;20970;0;
64001-3;41180;0;
64001-6;76990;0;
64129-10;98760;0;
64129-15;117760;0;
64129-1W;11930;0;
64129-2W;14210;0;
64129-3;49490;0;
64130-8;128850;0;
64130-8R;120590;0;
64130-8W;120590;0;
64204-6;37310;0;
64205-3;40140;0;
67015-7HL;45920;0;
67017-6L;49550;0;
67017-9HL;73640;0;
67038-18A;22870;0;
67038-18D;45170;0;
67038-24DA;27440;0;
67038-36D;63590;0;
67038-48D;83690;0;
67092-16;12480;0;
67092-26;21370;0;
67092-47;33730;0;
67092-50H;44190;0;
67092-80D;127350;0;
67092-80H;66300;0;
67093-20;24090;0;
67093-40;43430;0;
67093-40H;50250;0;
67093-60H;60820;0;
67094-28H;75720;0;
67094-50H;110250;0;
67822-24G;20280;0;
67822-24N;19410;0;
67823-40D1G;43430;0;
67823-40D1S;43490;0;
67828-24G;20740;0;
67828-24N;24120;0;
67828-30N;25820;0;
67828-60N;62070;0;
67833-24;17550;0;
67833-36D;24540;0;
67839-12;12590;0;
67839-24;23970;0;
67839-36;31710;0;
67840-49;56200;0;
69029-1H;20800;0;
69029-2W;11310;0;
69029-6H;40950;0;
69029-8;34940;0;
7830L;7740;0;
93102;8960;0;
93103;9190;0;
0306LED;56430;0;
0307W;22880;10;
1205-3LED;10100;0;
12100-3LED;6360;0;
12101-3LED;7640;0;
12110-3L;8610;0;
15053S;25590;3;
15053T;17270;0;
15085S;16720;0;
15115S;22990;0;
15149;11440;0;
15185-12D;11370;0;
15185H2;16960;0;
15185S1;16860;0;
15185T;2262;0;
15185T1;5970;1;
15186S1;15430;0;
15186W;4620;0;
15188-18H;17290;0;
15188D;10880;0;
15188D2;16700;1;
15188H1;14970;0;
15188H2;20080;1;
15188T1;4494;4;
15234B;2510;0;
15504Z;8030;0;
15845T1;14050;1;
15849;13060;0;
15849-3;32230;0;
15914-3;30290;0;
21646S;28110;0;
17104-4;20910;0;
21938;5840;0;
2280RGB;8440;0;
23210-12;760;0;
23211-12;1450;0;
23212-12;1260;0;
23225-12;530;0;
23227-12;1450;2;
23228-12;1040;0;
23229-12;1390;0;
23233;2490;0;
23235;2430;0;
23245;2780;0;
24103W;8120;0;
24686;17390;0;
24687N;19630;0;
24712L;5960;0;
2474L;5600;19;
2475L;5800;1;
2476L;4860;0;
28022P;3210;0;
28030-12;990;0;
28031-12;640;0;
28198;2950;0;
28200;4810;0;
29914;5960;0;
29915-18;1212;2;
29934;3530;0;
29936;11960;0;
29950-100;2292;1;
29950-20;1040;0;
29950-50;1800;0;
29951-10;700;0;
29951-20;810;1;
29951-30;1390;0;
29952-20;1570;0;
29952-30;1850;0;
29953-100;4340;0;
29953-20;714;3;
29953-50;1740;0;
29956-20;3700;0;
29957-20;4440;0;
29957-20C;3700;1;
29958-10;3140;0;
29959-10;3300;0;
29973-10;5150;0;
29975;5070;1;
